cid,name,minvalue,maxvalue,avgvalue,year,chamber,origin,source,serialid
N00002926,Jim Davis (D-Fla),1002,55000,28001,2005,H,Center for Responsive Politics,,543
N00003159,Zach Wamp (R-Tenn),1001,15000,8000,2005,H,Center for Responsive Politics,,548
N00004887,Bobby L. Rush (D-Ill),0,0,0,2005,H,Center for Responsive Politics,,549
N00001074,Major R. Owens (D-NY),0,0,0,2005,H,Center for Responsive Politics,,550
N00006455,J. D. Hayworth (R-Ariz),0,0,0,2005,H,Center for Responsive Politics,,551
N00006067,Silvestre Reyes (D-Texas),0,0,0,2005,H,Center for Responsive Politics,,552
N00002713,Corrine Brown (D-Fla),-42998,0,-21499,2005,H,Center for Responsive Politics,,559
N00003476,Ron Lewis (R-Ky),-210986,137999,-36493,2005,H,Center for Responsive Politics,,561
N00002630,Charles W. Norwood (R-Ga),-584994,503998,-40498,2005,H,Center for Responsive Politics,,563
N00003897,John Hostettler (R-Ind),-142992,60997,-40997,2005,H,Center for Responsive Politics,,564
N00004029,John Conyers Jr. (D-Mich),-99996,12998,-43499,2005,H,Center for Responsive Politics,,566
N00002905,Robert Wexler (D-Fla),-65000,-25001,-45000,2005,H,Center for Responsive Politics,,567
N00009570,Artur Davis (D-Ala),-214999,124998,-45000,2005,H,Center for Responsive Politics,,569
N00025093,Brad Miller (D-NC),-285992,109998,-87997,2005,H,Center for Responsive Politics,,573
N00007099,Ken Calvert (R-Calif),-3799990,3599996,-99997,2005,H,Center for Responsive Politics,,575
N00024773,Stephanie Herseth (D-So Dak),-198999,-65003,-132001,2005,H,Center for Responsive Politics,,577
N00001102,Nydia M. Velazquez (D-NY),-4483997,3814998,-334499,2005,H,Center for Responsive Politics,,582
N00026431,John Salazar (D-Colo),-4747997,3714994,-516501,2005,H,Center for Responsive Politics,,583
